Filename,DataType,Size,Algorithm,TimeSeconds,Comparisons,MemoryBytes
po500000.txt,Partially Ordered,500000,HeapSort,0.101752,16170998,0
po7500.txt,Partially Ordered,7500,QuickSort,0.000455,88616,0
po7500.txt,Partially Ordered,7500,MergeSort,0.000659,65164,387232
po7500.txt,Partially Ordered,7500,HeapSort,0.001044,176395,0
po75000.txt,Partially Ordered,75000,QuickSort,0.004826,1430343,0
po75000.txt,Partially Ordered,75000,MergeSort,0.006941,683151,4875712
po75000.txt,Partially Ordered,75000,HeapSort,0.011773,2232546,0
po750000.txt,Partially Ordered,750000,QuickSort,0.144214,66680233,0
po750000.txt,Partially Ordered,750000,MergeSort,0.077918,7592726,58805696
po750000.txt,Partially Ordered,750000,HeapSort,0.126369,24965052,0
