Filename,DataType,Size,Algorithm,TimeSeconds,Comparisons,MemoryBytes
po30000.txt,Partially Ordered,30000,HeapSort,0.004401,826326,0
po500.txt,Partially Ordered,500,QuickSort,0.000059,16448,0
po500.txt,Partially Ordered,500,MergeSort,0.000039,3319,17952
po500.txt,Partially Ordered,500,HeapSort,0.000051,7702,0
po5000.txt,Partially Ordered,5000,QuickSort,0.005320,2147338,0
po5000.txt,Partially Ordered,5000,MergeSort,0.000394,41373,247232
po5000.txt,Partially Ordered,5000,HeapSort,0.000636,112039,0
po50000.txt,Partially Ordered,50000,QuickSort,0.478119,130096092,0
po50000.txt,Partially Ordered,50000,MergeSort,0.004569,464095,3137856
po50000.txt,Partially Ordered,50000,HeapSort,0.007555,1450346,0
po500000.txt,Partially Ordered,500000,QuickSort,5.754514,1399423822,0
po500000.txt,Partially Ordered,500000,MergeSort,0.051006,4861660,37902848
po500000.txt,Partially Ordered,500000,HeapSort,0.080563,16170998,0
po7500.txt,Partially Ordered,7500,QuickSort,0.009122,2685273,0
po7500.txt,Partially Ordered,7500,MergeSort,0.000616,65164,387232
po7500.txt,Partially Ordered,7500,HeapSort,0.001034,176395,0
po75000.txt,Partially Ordered,75000,QuickSort,0.786738,212358792,0
po75000.txt,Partially Ordered,75000,MergeSort,0.006864,683151,4875712
po75000.txt,Partially Ordered,75000,HeapSort,0.011547,2232546,0
po750000.txt,Partially Ordered,750000,QuickSort,8.547622,2088697057,0
po750000.txt,Partially Ordered,750000,MergeSort,0.104651,7592726,58805696
po750000.txt,Partially Ordered,750000,HeapSort,0.127673,24965052,0
